state,year,month,avg_temp,min_temp,max_temp,avg_wind,min_wind,max_wind,avg_humidity,min_humidity,max_humidity
Tennessee,2023,12,7.431048387096774,-5.2,18.5,11.071774193548386,1.3,25.6,70.78225806451613,35,100
Tennessee,2024,1,1.947983870967742,-19.0,17.4,12.636962365591398,0.4,38.2,75.1491935483871,15,100
Tennessee,2024,2,8.744683908045976,-6.9,23.8,12.16896551724138,0.5,31.9,68.4080459770115,31,100
Tennessee,2024,3,11.746774193548388,-3.5,24.5,11.73010752688172,0.5,34.4,68.9274193548387,30,100
Tennessee,2024,4,16.025694444444444,1.0,27.5,13.827777777777778,0.0,31.9,67.6138888888889,31,100
Tennessee,2024,5,20.782123655913978,10.2,30.0,9.8752688172043,0.5,23.1,77.86021505376344,31,100
Tennessee,2024,6,24.768611111111113,13.5,35.8,9.122083333333332,0.5,28.1,69.77777777777777,29,100
Tennessee,2024,7,25.598118279569892,17.0,35.2,8.160349462365591,0.0,22.5,76.48387096774194,33,100
Tennessee,2024,8,25.19489247311828,13.8,36.6,8.231048387096774,0.0,17.8,67.34274193548387,28,100
Tennessee,2024,9,22.047083333333333,11.9,32.0,9.102777777777778,0.0,26.3,74.14305555555555,28,100
Tennessee,2024,10,17.29220430107527,3.6,29.6,9.44018817204301,0.7,24.3,65.96505376344086,29,99
Tennessee,2024,11,13.064444444444444,-5.4,25.4,13.552499999999998,1.1,37.2,75.87361111111112,26,100
Tennessee,2024,12,6.389650537634408,-8.2,18.4,15.655376344086022,0.4,38.6,71.61559139784946,19,100
Tennessee,2025,1,0.9274193548387096,-13.9,16.4,12.595430107526882,0.4,34.1,66.02553763440861,14,100
Tennessee,2025,2,6.2194940476190474,-12.9,21.7,14.757440476190476,0.3,38.5,72.93005952380952,27,100
Tennessee,2025,3,11.9,-3.5,24.0,17.22217741935484,1.6,47.2,60.159946236559136,26,99
Tennessee,2025,4,17.107777777777777,0.9,29.0,15.830694444444445,0.3,44.1,69.64722222222223,26,100
Tennessee,2025,5,19.189919354838707,8.4,29.1,12.98266129032258,0.7,32.8,79.57123655913979,31,100
Tennessee,2025,6,24.361666666666668,15.6,35.0,10.37875,0.0,27.9,79.13472222222222,37,100
Tennessee,2025,7,26.831317204301076,20.0,34.5,8.761290322580646,0.3,20.9,77.0497311827957,36,100
Tennessee,2025,8,24.451209677419357,14.2,35.7,8.36975806451613,0.4,20.0,71.75,22,100
Tennessee,2025,9,22.51138888888889,12.2,32.8,9.163194444444445,0.2,25.4,70.75138888888888,27,100
Tennessee,2025,10,17.01438172043011,4.4,29.0,12.293010752688172,0.4,33.3,69.84139784946237,28,100
Tennessee,2025,11,11.147361111111111,-4.8,24.4,12.814027777777778,0.2,32.3,70.95,18,100
Tennessee,2025,12,4.6313775510204085,-10.3,23.1,13.328571428571427,0.3,36.2,70.8954081632653,22,99
Texas,2020,12,13.38525641025641,3.2,24.0,17.057371794871795,1.1,32.4,72.01602564102564,12,99
Texas,2021,1,10.074193548387097,-0.8,25.0,13.581720430107525,1.5,33.2,69.76478494623656,20,100
Texas,2021,2,7.398065476190476,-13.2,25.3,15.598363095238096,1.9,34.6,69.03422619047619,21,99
Texas,2021,3,16.435752688172045,2.8,29.9,16.54543010752688,2.2,38.2,64.58602150537635,15,100
Texas,2021,4,18.994444444444444,6.4,32.2,16.028888888888886,1.1,36.0,65.98055555555555,15,99
Texas,2021,5,22.1372311827957,14.1,31.1,14.500268817204303,0.5,33.9,81.89112903225806,37,100
Texas,2021,6,26.662638888888885,17.0,34.3,11.703472222222222,0.4,37.5,77.21388888888889,37,100
Texas,2021,7,27.059543010752687,21.5,35.7,10.157123655913978,0.8,23.4,79.56720430107526,40,100
Texas,2021,8,28.443413978494625,22.4,35.8,11.302956989247312,1.1,27.7,72.40456989247312,35,97
Texas,2021,9,26.554305555555555,16.8,36.5,9.660555555555556,0.7,25.7,63.27777777777778,24,99
Texas,2021,10,22.5497311827957,8.6,34.2,13.186962365591398,0.8,46.8,66.94489247311827,20,100
Texas,2021,11,15.299722222222222,4.9,26.9,12.617916666666666,0.8,32.7,69.39027777777778,25,100
Texas,2021,12,16.898924731182795,2.3,27.7,13.303763440860216,0.4,36.4,77.13172043010752,31,100
Texas,2022,1,9.15725806451613,-5.2,25.9,13.434139784946236,0.8,48.4,59.5255376344086,19,100
Texas,2022,2,8.419345238095238,-6.8,27.6,15.320684523809524,0.7,36.7,65.18154761904762,19,100
Texas,2022,3,15.306048387096775,-1.5,33.0,16.9130376344086,1.1,43.8,55.2244623655914,9,100
Texas,2022,4,21.452222222222222,10.2,36.1,18.50722222222222,0.8,36.0,63.9375,12,98
Texas,2022,5,26.01666666666667,16.4,36.5,17.396639784946238,0.8,34.0,68.6975806451613,24,100
Texas,2022,6,30.185000000000002,20.9,39.2,13.868055555555555,1.3,44.0,56.13472222222222,19,95
Texas,2022,7,32.11827956989247,23.8,41.3,13.84744623655914,0.4,29.7,50.971774193548384,19,91
Texas,2022,8,29.59005376344086,22.9,39.1,11.768682795698924,0.5,28.2,63.891129032258064,23,98
Texas,2022,9,26.604999999999997,16.5,35.2,8.384305555555555,0.4,22.3,64.60277777777777,23,99
Texas,2022,10,21.024731182795698,7.9,34.2,12.856586021505375,0.8,56.0,58.20161290322581,20,95
Texas,2022,11,13.880416666666665,3.2,28.4,12.014166666666668,1.5,41.1,76.04166666666667,27,100
Texas,2022,12,11.435618279569892,-10.3,25.4,12.508736559139784,0.8,33.7,71.22715053763442,18,100
Texas,2023,1,12.424059139784946,-2.5,26.7,14.041532258064516,1.5,33.4,64.23118279569893,17,100
Texas,2023,2,11.90044642857143,-1.7,28.2,15.16577380952381,2.5,37.1,70.30803571428571,24,99
Texas,2023,3,17.134139784946235,3.8,32.0,16.121236559139785,1.3,36.0,68.48655913978494,18,100
Texas,2023,4,18.461944444444445,9.6,32.5,14.870972222222223,0.5,34.8,71.75833333333334,22,100
Texas,2023,5,22.917069892473116,14.1,32.2,10.09032258064516,0.8,27.3,79.54166666666667,44,100
Texas,2023,6,28.49375,19.8,38.5,12.265833333333333,0.5,30.6,69.6986111111111,29,98
Texas,2023,7,31.606048387096777,23.9,40.5,12.338440860215053,0.0,26.1,53.26209677419355,19,93
Texas,2023,8,33.34220430107527,24.5,42.0,13.33239247311828,1.5,27.5,43.19892473118279,17,89
Texas,2023,9,29.45486111111111,20.6,41.2,11.316527777777777,0.4,25.0,56.770833333333336,17,99
Texas,2023,10,21.829838709677418,4.8,34.3,14.094086021505376,2.5,35.8,62.63575268817204,16,100
Texas,2023,11,14.71125,3.5,28.0,11.86277777777778,1.3,35.3,74.325,32,100
Texas,2023,12,12.349462365591398,1.6,25.2,12.133602150537634,0.7,31.1,67.86290322580645,21,100
Texas,2024,1,7.261021505376344,-9.1,21.8,13.731317204301076,1.1,42.5,69.47715053763442,14,100
Texas,2024,2,14.569540229885057,0.0,33.2,14.983477011494253,0.5,37.6,66.41666666666667,21,100
Texas,2024,3,17.266397849462365,5.3,28.8,14.183602150537634,0.4,41.1,72.43548387096774,21,100
Texas,2024,4,20.639166666666668,9.8,30.0,16.879583333333333,2.6,41.6,73.85972222222222,22,100
Texas,2024,5,24.56505376344086,15.9,33.5,13.928763440860216,1.1,36.7,81.38440860215054,41,100
Texas,2024,6,27.891388888888887,21.6,36.4,12.196388888888889,0.8,29.3,74.28888888888889,39,100
Texas,2024,7,28.39059139784946,21.1,36.5,11.45268817204301,0.4,32.4,68.45833333333333,33,100
Texas,2024,8,30.259543010752687,22.5,39.3,10.252016129032258,1.0,24.1,60.93817204301075,28,98
Texas,2024,9,26.13222222222222,15.6,35.0,11.030138888888889,0.5,28.3,66.49861111111112,26,99
Texas,2024,10,24.378225806451614,11.6,37.9,11.57217741935484,1.4,32.3,54.825268817204304,13,98
Texas,2024,11,17.619444444444444,3.7,29.0,11.928611111111111,0.9,41.8,66.66805555555555,21,100
Texas,2024,12,13.751747311827955,2.3,27.8,10.199865591397849,0.7,26.9,71.41935483870968,16,100
Texas,2025,1,7.32258064516129,-5.0,21.1,11.545698924731182,0.2,27.6,64.54838709677419,15,100
Texas,2025,2,11.49702380952381,-7.9,28.6,12.074702380952381,0.9,28.4,70.85714285714286,25,100
Texas,2025,3,18.634946236559138,4.1,32.2,14.388844086021505,0.4,46.3,57.19892473118279,12,99
Texas,2025,4,21.508333333333333,5.3,32.0,14.630972222222221,0.8,34.9,67.54027777777777,21,100
Texas,2025,5,23.933467741935484,13.7,35.8,11.6502688172043,0.3,27.5,73.58467741935483,26,100
Texas,2025,6,27.26,20.8,34.1,12.36125,0.9,25.4,75.175,45,100
Texas,2025,7,27.453225806451613,22.2,36.3,10.814112903225807,0.4,24.0,75.32795698924731,29,100
Texas,2025,8,28.348924731182795,22.5,36.0,7.380107526881721,0.0,19.7,71.09139784946237,38,99
Texas,2025,9,26.07625,18.0,36.0,7.465138888888888,0.2,18.5,67.21666666666667,27,100
Texas,2025,10,22.683064516129033,6.9,32.5,8.689784946236559,0.3,29.0,65.00672043010752,22,100
Texas,2025,11,17.72375,3.8,29.5,10.680416666666666,0.4,26.6,69.5875,23,100
Texas,2025,12,12.245408163265306,-0.2,26.4,10.672789115646259,0.7,26.2,71.4234693877551,17,100
Utah,2020,12,-3.6086538461538464,-10.8,4.6,4.079487179487179,0.4,14.1,62.967948717948715,33,92
Utah,2021,1,-1.8760752688172042,-11.0,8.8,4.893682795698925,0.4,20.6,60.18010752688172,23,96
Utah,2021,2,0.06473214285714285,-9.3,12.1,5.537797619047619,0.4,19.7,62.375,23,100
Utah,2021,3,3.3649193548387095,-8.2,19.3,6.388440860215054,0.4,35.3,58.67204301075269,17,100
Utah,2021,4,9.27763888888889,-2.8,25.6,9.046527777777778,0.0,38.7,45.75972222222222,8,93
Utah,2021,5,16.397849462365592,5.2,29.8,9.765322580645162,0.4,30.5,35.369623655913976,6,82
Utah,2021,6,26.263333333333332,9.8,39.0,10.481805555555555,0.4,34.9,22.6125,3,68
Utah,2021,7,28.728629032258063,18.2,38.3,7.894489247311828,0.4,35.1,30.848118279569892,6,71
Utah,2021,8,24.27956989247312,9.9,37.9,7.953629032258065,0.7,31.5,36.65860215053763,6,93
Utah,2021,9,20.608194444444443,6.9,35.0,7.608611111111111,0.0,39.5,35.638888888888886,6,82
Utah,2021,10,9.925403225806452,-1.6,26.1,6.90241935483871,0.7,30.9,59.799731182795696,10,96
Utah,2021,11,6.440555555555555,-3.8,18.8,4.929305555555556,0.0,15.8,60.55555555555556,18,99
Utah,2021,12,-0.1502688172043011,-14.4,10.7,6.697043010752688,0.4,34.5,64.0497311827957,31,100
Utah,2022,1,-1.4081989247311828,-13.8,10.9,4.143279569892473,0.0,21.9,55.39247311827957,19,94
Utah,2022,2,-1.3252976190476191,-12.3,13.5,5.1875,0.0,21.4,54.32738095238095,21,87
Utah,2022,3,4.200940860215054,-10.1,25.4,6.408064516129032,0.0,25.5,54.61290322580645,6,98
Utah,2022,4,9.497916666666667,-3.6,25.4,10.487083333333333,0.5,44.4,40.49722222222222,5,93
Utah,2022,5,14.365188172043013,1.9,32.9,10.352956989247312,0.4,41.5,38.39247311827957,5,88
Utah,2022,6,22.560277777777777,5.8,37.5,10.282777777777778,0.5,38.0,30.719444444444445,3,82
Utah,2022,7,28.334005376344088,18.6,38.7,9.309677419354838,0.0,31.6,27.97983870967742,6,68
Utah,2022,8,25.69744623655914,16.9,35.4,7.540994623655914,0.4,31.5,39.92607526881721,7,92
Utah,2022,9,21.85736111111111,9.4,38.1,7.123055555555556,0.0,26.0,37.25694444444444,5,94
Utah,2022,10,12.482258064516127,-2.4,24.5,6.824731182795699,0.4,24.5,43.799731182795696,10,100
Utah,2022,11,0.76875,-7.9,17.9,6.161527777777778,0.0,27.5,57.93194444444445,17,98
Utah,2022,12,-1.7274193548387098,-11.3,7.1,5.358064516129033,0.4,33.6,67.43413978494624,30,97
Utah,2023,1,-1.8966397849462364,-14.4,8.7,4.951881720430107,0.0,19.3,75.36827956989248,37,100
Utah,2023,2,-2.7985119047619045,-11.4,7.9,5.302678571428571,0.4,24.7,61.04017857142857,24,99
Utah,2023,3,-0.007661290322580653,-10.0,14.0,6.101747311827957,0.0,37.1,68.46908602150538,27,100
Utah,2023,4,7.0725,-10.2,26.6,8.353611111111112,0.4,41.1,54.18194444444445,12,97
Utah,2023,5,16.961827956989247,5.1,28.5,8.137096774193548,0.4,26.5,42.17741935483871,5,90
Utah,2023,6,19.974305555555556,11.0,31.7,8.877083333333333,0.0,36.8,40.94166666666667,4,89
Utah,2023,7,27.570430107526885,14.8,40.8,8.911827956989248,0.4,35.9,28.838709677419356,5,82
Utah,2023,8,24.626075268817203,14.8,36.9,7.359543010752688,0.4,31.3,44.1505376344086,9,93
Utah,2023,9,18.931666666666665,5.7,35.1,7.045972222222223,0.0,29.5,46.59861111111111,7,93
Utah,2023,10,11.279301075268815,-2.2,25.9,6.223252688172043,0.4,33.5,58.03225806451613,15,100
Utah,2023,11,4.354861111111111,-5.7,19.9,5.067638888888888,0.4,19.7,64.51527777777778,16,100
Utah,2023,12,0.21545698924731185,-7.1,9.1,4.7319892473118275,0.0,25.6,65.02016129032258,35,97
Utah,2024,1,-0.7416666666666666,-13.4,9.3,4.890725806451613,0.0,30.3,71.35618279569893,34,99
Utah,2024,2,1.1303160919540232,-8.3,13.8,5.807902298850575,0.0,27.9,70.88936781609195,29,96
Utah,2024,3,3.4153225806451615,-8.8,17.5,7.098655913978494,0.5,35.1,66.40994623655914,23,99
Utah,2024,4,9.273888888888889,-3.1,25.8,8.200694444444444,0.4,34.6,56.00694444444444,11,93
Utah,2024,5,13.175,-1.2,30.4,9.433064516129033,0.4,35.3,47.4005376344086,8,91
Utah,2024,6,24.190833333333334,9.0,37.7,9.116527777777778,0.4,46.7,31.37638888888889,4,83
Utah,2024,7,27.3122311827957,14.3,39.4,8.419354838709678,0.4,33.0,25.641129032258064,4,73
Utah,2024,8,24.745295698924732,12.3,38.8,8.50268817204301,0.4,38.8,39.45295698924731,6,97
Utah,2024,9,20.89486111111111,7.7,34.3,7.787222222222223,0.7,32.3,36.07361111111111,8,91
Utah,2024,10,14.13736559139785,-2.0,32.5,7.181317204301075,0.0,31.3,49.75,7,100
Utah,2024,11,1.4383333333333332,-5.8,15.2,4.639027777777778,0.0,25.0,71.12638888888888,20,100
Utah,2024,12,0.22983870967741934,-8.6,7.5,2.764516129032258,0.0,12.6,67.69354838709677,26,99
Utah,2025,1,-4.35241935483871,-16.5,6.8,3.4948924731182793,0.0,17.5,68.63172043010752,14,100
Utah,2025,2,0.10178571428571427,-12.0,15.7,4.726934523809524,0.0,33.7,66.81547619047619,23,97
Utah,2025,3,4.307661290322581,-6.7,24.7,5.90497311827957,0.0,32.4,64.01612903225806,11,100
Utah,2025,4,8.448472222222222,-5.2,25.6,5.743611111111111,0.0,26.5,59.545833333333334,14,100
Utah,2025,5,15.679569892473118,2.6,31.6,6.629301075268817,0.2,34.4,48.82258064516129,8,100
Utah,2025,6,23.687916666666666,9.9,38.8,8.464166666666667,0.0,32.6,26.834722222222222,3,77
Utah,2025,7,26.533198924731185,14.4,37.5,8.036962365591398,0.2,33.2,26.61021505376344,4,76
Utah,2025,8,25.14166666666667,13.5,37.7,7.067876344086022,0.2,27.7,33.59139784946237,4,100
Utah,2025,9,20.114444444444445,8.7,33.6,5.813055555555555,0.2,24.9,46.03333333333333,8,98
Utah,2025,10,11.75228494623656,-0.6,28.5,5.2162634408602155,0.0,32.6,61.193548387096776,11,100
Utah,2025,11,7.315833333333333,-1.4,23.0,3.4640277777777775,0.2,20.2,63.42638888888889,10,100
Utah,2025,12,3.4173469387755104,-5.0,18.0,3.641836734693878,0.0,26.3,69.90816326530613,25,100
Vermont,2020,12,-3.9653846153846155,-12.6,11.1,14.872115384615386,6.0,29.9,70.65705128205128,28,100
Vermont,2021,1,-8.780645161290323,-22.6,0.3,10.621236559139785,0.4,23.5,81.58467741935483,43,100
Vermont,2021,2,-8.709375,-22.8,3.3,10.387202380952381,0.8,23.3,76.10416666666667,41,96
Vermont,2021,3,-2.7963709677419355,-21.8,17.3,12.848790322580646,1.1,30.8,67.875,11,100
Vermont,2021,4,4.445,-10.4,19.0,10.730833333333333,0.4,27.0,70.7375,14,100
Vermont,2021,5,10.120967741935484,-1.1,27.1,9.488844086021505,0.4,23.2,66.93682795698925,29,100
Vermont,2021,6,17.39763888888889,5.0,29.5,10.03513888888889,0.5,24.5,70.47916666666667,26,100
Vermont,2021,7,16.27231182795699,7.8,25.9,8.306048387096775,0.4,20.7,84.73387096774194,45,100
Vermont,2021,8,18.5252688172043,8.6,28.1,7.892876344086022,0.4,19.5,84.06586021505376,49,100
Vermont,2021,9,13.664305555555554,4.0,23.6,9.972777777777777,0.4,25.4,82.91805555555555,50,100
Vermont,2021,10,8.977016129032258,-1.5,20.8,8.753360215053764,0.8,23.1,86.58870967741936,50,100
Vermont,2021,11,-0.4788888888888889,-16.5,13.7,9.801388888888889,0.4,24.1,77.36111111111111,26,100
Vermont,2021,12,-4.152016129032258,-18.4,10.8,11.431720430107529,1.1,31.5,77.34811827956989,26,100
Vermont,2022,1,-12.777150537634409,-30.5,2.6,11.06263440860215,1.1,28.2,74.09946236559139,35,100
Vermont,2022,2,-8.113244047619048,-22.9,8.7,12.690922619047617,1.1,29.7,73.79910714285714,33,100
Vermont,2022,3,-2.6556451612903227,-23.0,15.3,12.387096774193548,2.1,31.9,72.46505376344086,19,100
Vermont,2022,4,3.0131944444444443,-5.9,14.9,12.399444444444445,1.5,28.2,68.97916666666667,26,100
Vermont,2022,5,12.601881720430107,-1.4,27.6,9.4497311827957,0.4,30.2,66.33333333333333,16,100
Vermont,2022,6,15.01986111111111,5.7,28.4,10.511666666666667,0.5,29.4,72.10416666666667,25,100
Vermont,2022,7,18.57016129032258,8.5,28.3,9.312096774193549,1.1,24.2,68.69086021505376,31,100
Vermont,2022,8,18.81774193548387,9.4,29.4,8.346908602150538,0.0,19.5,74.15053763440861,31,100
Vermont,2022,9,12.709861111111111,1.7,24.1,9.001527777777778,0.4,26.1,82.3861111111111,44,100
Vermont,2022,10,7.451612903225806,-2.3,20.8,8.417204301075268,0.7,27.3,72.52822580645162,29,100
Vermont,2022,11,2.1758333333333333,-19.9,19.1,11.921805555555556,1.0,26.6,74.64722222222223,22,100
Vermont,2022,12,-4.596505376344086,-19.0,8.4,12.336962365591399,1.1,31.6,77.31451612903226,28,100
Vermont,2023,1,-4.692069892473119,-19.0,5.7,10.29529569892473,0.5,24.5,83.75537634408602,31,100
Vermont,2023,2,-7.207291666666667,-33.6,8.6,11.375744047619047,0.5,27.1,74.45238095238095,31,100
Vermont,2023,3,-3.0266129032258067,-13.5,6.3,12.093279569892472,1.1,29.5,76.50403225806451,35,100
Vermont,2023,4,4.764305555555556,-12.6,23.8,11.294027777777778,0.4,26.7,69.89583333333333,25,100
Vermont,2023,5,9.955913978494623,-4.0,27.4,11.085887096774194,1.4,27.2,62.38575268817204,20,100
Vermont,2023,6,14.470277777777778,4.0,29.6,7.692083333333334,0.0,20.3,81.7,24,100
Vermont,2023,7,18.415591397849465,9.6,27.8,7.048655913978495,0.0,19.8,86.10618279569893,51,100
Vermont,2023,8,15.648118279569893,6.6,22.9,9.491801075268818,0.4,23.2,84.06048387096774,46,100
Vermont,2023,9,14.342083333333333,4.1,27.2,7.0377777777777775,0.0,25.4,81.975,47,100
Vermont,2023,10,8.796370967741936,-3.9,25.1,10.271639784946236,0.5,26.0,83.0524193548387,44,100
Vermont,2023,11,-1.5394444444444446,-13.0,12.2,11.157638888888888,0.4,24.1,75.67083333333333,29,100
Vermont,2023,12,-2.376478494623656,-15.2,11.0,9.268010752688172,1.5,33.7,84.64516129032258,18,100
Vermont,2024,1,-7.076209677419355,-20.7,3.9,11.144220430107525,0.4,27.4,81.36693548387096,37,100
Vermont,2024,2,-5.933333333333334,-20.6,11.8,11.249137931034483,1.1,33.5,75.33045977011494,22,100
Vermont,2024,3,-1.3653225806451612,-14.8,10.4,12.387768817204302,0.5,30.2,73.59811827956989,25,100
Vermont,2024,4,3.3470833333333334,-6.9,20.5,11.710138888888888,0.5,29.0,72.925,23,100
Vermont,2024,5,12.274327956989248,1.8,26.9,9.471236559139786,0.8,28.5,75.21370967741936,34,100
Vermont,2024,6,16.765,6.1,30.8,9.652916666666668,0.4,22.9,73.83611111111111,28,100
Vermont,2024,7,19.503763440860215,10.5,27.6,8.111559139784946,0.4,19.1,76.47849462365592,35,100
Vermont,2024,8,16.59731182795699,8.6,27.1,8.506182795698924,0.0,29.1,82.49731182795699,40,100
Vermont,2024,9,14.044166666666666,5.7,24.9,8.282222222222222,0.4,24.9,76.94722222222222,37,100
Vermont,2024,10,7.409677419354839,-4.0,20.9,10.16518817204301,0.4,24.7,74.52016129032258,28,100
Vermont,2024,11,1.7376388888888887,-7.7,17.2,13.03138888888889,0.2,28.3,74.83611111111111,18,100
Vermont,2024,12,-6.416532258064516,-24.5,6.7,10.510215053763442,0.2,24.2,82.5739247311828,35,100
Vermont,2025,1,-10.802822580645161,-25.0,2.1,14.209274193548389,0.3,31.3,75.97311827956989,30,98
Vermont,2025,2,-9.720089285714286,-25.1,5.4,13.85610119047619,0.2,39.6,75.4047619047619,35,98
Vermont,2025,3,-1.7495967741935485,-23.4,15.2,13.907930107526882,0.4,36.4,69.25268817204301,24,100
Vermont,2025,4,3.9906944444444448,-10.6,22.1,13.691944444444445,0.4,30.2,68.54722222222222,21,100
Vermont,2025,5,9.53763440860215,-1.9,23.6,10.71505376344086,0.2,29.6,83.25268817204301,20,100
Vermont,2025,6,15.90375,3.9,30.1,10.402222222222223,0.2,31.1,78.57222222222222,38,100
Vermont,2025,7,19.268817204301076,7.5,28.8,9.130510752688172,0.2,25.7,77.0752688172043,37,100
Vermont,2025,8,16.852150537634408,5.5,29.9,8.042204301075268,0.0,22.4,69.12768817204301,29,100
Vermont,2025,9,13.951944444444443,2.5,24.6,7.697361111111111,0.2,23.8,70.52083333333333,24,100
Vermont,2025,10,7.008870967741936,-3.7,25.5,10.009543010752688,0.5,31.5,74.88306451612904,26,100
Vermont,2025,11,-1.3216666666666668,-11.6,10.9,12.431944444444444,0.4,31.0,80.43472222222222,36,100
Vermont,2025,12,-8.34736394557823,-25.2,8.2,13.382738095238096,1.3,32.8,77.3656462585034,24,100
Virginia,2020,12,2.7294871794871796,-7.3,14.2,10.897115384615384,0.0,21.0,62.49038461538461,34,100
Virginia,2021,1,2.7685483870967746,-5.7,15.5,8.86975806451613,0.4,24.0,68.99327956989248,23,100
Virginia,2021,2,2.9153273809523808,-8.2,18.7,10.319791666666665,0.4,24.0,71.11160714285714,26,100
Virginia,2021,3,10.075268817204302,-3.8,25.8,10.491532258064517,0.5,28.0,60.998655913978496,21,100
Virginia,2021,4,14.291666666666666,-2.9,31.1,10.843194444444444,0.0,27.2,60.09722222222222,19,100
Virginia,2021,5,18.551478494623655,6.7,33.3,9.05268817204301,0.4,26.7,58.36827956989247,16,100
Virginia,2021,6,24.160972222222224,11.9,36.9,8.700138888888889,0.7,18.2,67.3125,15,100
Virginia,2021,7,26.34744623655914,16.0,35.5,8.05766129032258,0.7,18.7,65.4274193548387,28,100
Virginia,2021,8,25.745564516129033,16.5,37.0,6.632930107526882,0.4,19.6,75.6491935483871,33,100
Virginia,2021,9,22.072916666666668,10.4,35.2,8.58,1.1,25.3,69.16944444444445,30,100
Virginia,2021,10,18.041397849462363,8.0,29.8,9.19018817204301,0.0,28.0,74.54032258064517,27,100
Virginia,2021,11,8.3275,-3.5,23.4,9.534583333333332,1.0,23.3,60.86666666666667,25,100
Virginia,2021,12,8.808602150537634,-3.2,22.0,9.335483870967742,0.0,28.6,66.05645161290323,22,100
Virginia,2022,1,1.155779569892473,-13.8,22.1,11.075806451612904,0.0,31.5,62.306451612903224,13,100
Virginia,2022,2,5.740178571428571,-6.2,22.9,10.876785714285713,1.1,33.7,63.84077380952381,22,100
Virginia,2022,3,10.586155913978494,-6.7,26.5,11.931720430107529,0.8,36.7,61.68010752688172,22,100
Virginia,2022,4,14.226805555555554,1.2,32.9,10.721944444444444,0.0,26.3,56.705555555555556,16,100
Virginia,2022,5,19.824462365591398,6.5,36.2,10.38212365591398,0.4,23.0,69.3010752688172,20,100
Virginia,2022,6,24.33152777777778,13.5,36.8,8.327361111111111,0.8,21.7,62.268055555555556,15,100
Virginia,2022,7,26.47432795698925,16.2,37.2,8.18508064516129,0.4,27.0,70.88172043010752,27,100
Virginia,2022,8,25.12298387096774,15.6,36.2,7.166935483870968,0.8,14.6,71.02016129032258,27,100
Virginia,2022,9,21.649166666666666,10.3,33.5,8.597916666666666,0.8,26.7,66.03055555555555,22,100
Virginia,2022,10,13.421639784946237,3.2,26.0,9.338709677419354,0.5,28.4,70.07930107526882,27,100
Virginia,2022,11,10.445416666666667,-5.1,26.9,9.57875,0.4,26.3,67.81527777777778,25,100
Virginia,2022,12,3.6169354838709675,-14.2,17.6,9.173387096774194,0.0,28.4,68.5524193548387,17,100
Virginia,2023,1,6.72002688172043,-3.5,20.5,10.219489247311829,0.4,23.4,72.91397849462365,26,100
Virginia,2023,2,8.714285714285714,-8.2,25.4,11.178720238095238,0.7,25.0,62.72172619047619,20,100
Virginia,2023,3,9.31236559139785,-3.8,26.6,10.908736559139786,0.8,28.0,59.17204301075269,19,100
Virginia,2023,4,16.16138888888889,2.0,31.5,10.754444444444443,0.4,32.9,57.12222222222222,13,100
Virginia,2023,5,17.531989247311827,6.3,30.5,9.715456989247311,1.0,29.0,65.47043010752688,28,100
Virginia,2023,6,21.67222222222222,12.0,31.9,8.909722222222221,0.0,29.7,66.18333333333334,21,100
Virginia,2023,7,26.536155913978497,18.0,38.0,7.200403225806452,0.4,24.3,67.51209677419355,25,100
Virginia,2023,8,25.033467741935485,16.0,36.2,8.246505376344086,0.4,24.6,66.14650537634408,22,100
Virginia,2023,9,21.68097222222222,10.7,36.2,8.390972222222222,0.0,32.3,68.25694444444444,24,100
Virginia,2023,10,16.048790322580643,4.8,29.3,8.740322580645161,0.5,22.9,67.17338709677419,24,100
Virginia,2023,11,8.729861111111111,-5.6,27.4,8.661805555555556,0.4,23.7,63.09166666666667,22,100
Virginia,2023,12,6.304032258064516,-4.0,20.7,8.161155913978494,0.5,23.9,74.94489247311827,30,100
Virginia,2024,1,4.047849462365591,-8.8,23.5,10.59717741935484,0.0,40.1,68.01747311827957,15,100
Virginia,2024,2,6.256752873563218,-4.8,18.5,9.645258620689656,0.7,27.4,67.36925287356321,27,100
Virginia,2024,3,10.468145161290323,-1.1,25.0,10.280645161290323,0.4,33.6,63.715053763440864,21,100
Virginia,2024,4,15.370694444444444,2.3,30.6,11.276805555555557,0.0,28.0,63.043055555555554,24,100
Virginia,2024,5,19.842473118279568,8.4,31.3,7.848387096774193,0.7,21.1,75.09408602150538,28,100
Virginia,2024,6,24.526527777777776,11.2,36.2,8.672083333333333,0.0,19.6,64.22638888888889,27,100
Virginia,2024,7,25.87217741935484,14.9,36.2,7.862903225806452,0.0,18.2,73.29032258064517,34,100
Virginia,2024,8,24.286693548387095,12.4,36.2,7.585483870967742,0.4,25.6,73.45833333333333,29,100
Virginia,2024,9,20.55638888888889,10.5,30.2,8.53486111111111,0.8,27.8,78.60277777777777,35,100
Virginia,2024,10,15.302284946236558,4.2,26.4,8.398387096774194,0.7,20.9,70.13709677419355,30,100
Virginia,2024,11,11.091944444444444,-1.8,27.5,9.654027777777777,0.2,30.4,69.31388888888888,31,100
Virginia,2024,12,4.267741935483871,-6.7,20.0,10.034274193548388,0.3,32.7,67.97311827956989,20,100
Virginia,2025,1,-0.0700268817204301,-12.6,16.3,10.767069892473119,0.3,25.1,58.928763440860216,19,100
